ID1710,Article 2
ID1710,Article 4
ID1710,Article 1
ID1710,Article 1
ID1710,Article 10
ID1711,Article 2
ID1711,Article 4
ID1711,Article 4
ID1711,Article 1
ID1711,Article 1
ID1711,Article 1
ID1711,Article 1
ID1711,Article 14
ID1712,Article 2
ID1712,Article 2
ID1712,Article 4
ID1712,Article 8
ID1712,Article 2
ID1712,Article 14
ID1712,Article 16
ID1712,Article 8
ID1712,Article 5
ID1713,Article 2
ID1713,Article 1
ID1713,Article 1
ID1713,Article 14
ID1713,Article 3
ID1713,Article 10
ID1713,Article 10
ID1713,Article 5
ID1713,Article 5
ID1713,Article 13
ID1713,Article 17
ID1714,Article 9
ID1715,Article 12
ID1715,Article 12
ID1716,Article 10
ID1717,Article 2
ID1717,Article 9
ID1717,Article 9
ID1717,Article 4
ID1717,Article 1
ID1717,Article 1
ID1717,Article 1
ID1717,Article 1
ID1717,Article 1
ID1717,Article 1
ID1717,Article 14
ID1717,Article 7
ID1718,Article 2
ID1718,Article 9
ID1718,Article 9
ID1718,Article 9
ID1718,Article 1
ID1718,Article 1
ID1718,Article 14
ID1718,Article 12
ID1719,Article 9
ID1719,Article 4
ID1719,Article 1
ID1719,Article 1
ID1719,Article 1
ID1719,Article 14
ID1719,Article 10
ID1720,Article 3
ID1720,Article 4
ID1720,Article 10
ID1720,Article 5
ID1720,Article 17
ID1721,Article 2
ID1721,Article 4
ID1721,Article 1
ID1722,Article 2
ID1722,Article 2
ID1722,Article 4
ID1722,Article 4
ID1722,Article 1
ID1722,Article 1
ID1722,Article 1
ID1722,Article 14
ID1722,Article 11
ID1723,Article 14
ID1724,Article 6
ID1724,Article 14
ID1724,Article 9
ID1725,Article 2
ID1725,Article 2
ID1725,Article 1
ID1725,Article 1
ID1725,Article 14
ID1725,Article 14
ID1725,Article 7
ID1725,Article 6
ID1726,Article 9
ID1726,Article 1
ID1726,Article 1
ID1726,Article 15
ID1727,Article 9
ID1727,Article 1
ID1727,Article 15
ID1727,Article 6
ID1727,Article 6
ID1728,Article 12
ID1729,Article 10
ID1730,Article 10
ID1730,Article 5
ID1731,Article 5
ID1731,Article 5
ID1731,Article 5
ID1732,Article 1
ID1732,Article 7
ID1733,Article 9
ID1733,Article 11
ID1734,Article 2
ID1734,Article 12
ID1735,Article 9
ID1735,Article 1
ID1735,Article 1
ID1735,Article 12
ID1736,Article 4
ID1736,Article 2
ID1737,Article 6
ID1737,Article 14
ID1737,Article 14
ID1737,Article 18
ID1737,Article 10
ID1737,Article 6
ID1738,Article 14
ID1739,Article 9
ID1739,Article 1
ID1739,Article 1
ID1739,Article 8
ID1739,Article 14
ID1739,Article 8
ID1740,Article 1
ID1740,Article 14
ID1740,Article 11
ID1741,Article 5
ID1742,Article 5
ID1743,Article 4
ID1743,Article 1
ID1743,Article 14
ID1743,Article 5
ID1744,Article 10
ID1745,Article 14
ID1745,Article 10
ID1745,Article 12
ID1745,Article 12
ID1745,Article 6
ID1746,Article 6
ID1747,Article 14
ID1748,Article 1
ID1748,Article 1
ID1749,Article 5
ID1750,Article 1
ID1750,Article 2
ID1750,Article 3
ID1750,Article 9
ID1750,Article 6
ID1751,Article 1
ID1751,Article 1
ID1751,Article 1
ID1751,Article 4
ID1751,Article 2
ID1751,Article 8
ID1752,Article 5
ID1753,Article 10
ID1754,Article 2
ID1754,Article 2
ID1754,Article 9
ID1754,Article 4
ID1754,Article 4
ID1754,Article 1
ID1754,Article 1
ID1754,Article 1
ID1754,Article 1
ID1754,Article 14
ID1754,Article 14
ID1754,Article 12
ID1755,Article 10
ID1755,Article 14
ID1756,Article 2
ID1756,Article 4
ID1756,Article 2
ID1756,Article 14
ID1757,Article 1
ID1757,Article 14
ID1758,Article 9
ID1758,Article 9
ID1758,Article 4
ID1758,Article 17
ID1759,Article 5
ID1760,Article 14
ID1760,Article 10
ID1761,Article 9
ID1761,Article 11
ID1761,Article 17
ID1762,Article 9
ID1763,Article 1
ID1763,Article 15
ID1763,Article 10
ID1763,Article 10
ID1763,Article 12
ID1763,Article 6
ID1764,Article 12
ID1765,Article 2
ID1765,Article 1
ID1765,Article 14
ID1765,Article 5
ID1766,Article 9
ID1766,Article 1
ID1767,Article 4
ID1767,Article 14
ID1768,Article 1
ID1768,Article 1
ID1768,Article 1
ID1768,Article 14
ID1768,Article 14
ID1769,Article 6
ID1770,Article 9
ID1770,Article 4
ID1770,Article 1
ID1770,Article 12
ID1771,Article 9
ID1771,Article 1
ID1771,Article 7
ID1772,Article 9
ID1772,Article 1
ID1772,Article 10
ID1772,Article 5
ID1772,Article 7
ID1772,Article 7
ID1773,Article 9
ID1773,Article 4
ID1773,Article 1
ID1773,Article 1
ID1773,Article 1
ID1773,Article 4
ID1773,Article 2
ID1774,Article 6
ID1774,Article 4
ID1774,Article 1
ID1774,Article 1
ID1774,Article 1
ID1774,Article 1
ID1774,Article 14
ID1774,Article 14
ID1775,Article 9
ID1775,Article 4
ID1775,Article 1
ID1775,Article 4
ID1775,Article 14
ID1775,Article 3
ID1775,Article 3
ID1775,Article 9
ID1775,Article 14
ID1775,Article 6
ID1776,Article 5
ID1777,Article 2
ID1777,Article 9
ID1777,Article 10
ID1777,Article 5
ID1777,Article 12
ID1777,Article 7
ID1778,Article 14
ID1778,Article 6
ID1779,Article 5
ID1780,Article 9
ID1780,Article 9
ID1780,Article 9
ID1780,Article 4
ID1781,Article 9
ID1781,Article 1
ID1781,Article 5
ID1781,Article 15
ID1781,Article 6
ID1782,Article 9
ID1783,Article 2
ID1783,Article 7
ID1783,Article 6
ID1784,Article 9
ID1784,Article 14
ID1784,Article 10
ID1785,Article 10
ID1785,Article 14
ID1786,Article 2
ID1786,Article 9
ID1786,Article 1
ID1786,Article 4
ID1787,Article 1
ID1788,Article 2
ID1788,Article 1
ID1788,Article 10
ID1788,Article 5
ID1789,Article 2
ID1789,Article 14
ID1789,Article 14
ID1789,Article 6
ID1790,Article 1
ID1790,Article 14
ID1790,Article 6
ID1791,Article 2
ID1791,Article 1
ID1791,Article 1
ID1791,Article 8
ID1791,Article 5
ID1792,Article 14
ID1792,Article 10
ID1793,Article 10
ID1794,Article 9
ID1794,Article 9
ID1794,Article 1
ID1794,Article 2
ID1794,Article 10
ID1794,Article 9
ID1795,Article 1
ID1795,Article 10
ID1795,Article 7
ID1796,Article 5
ID1797,Article 9
ID1797,Article 1
ID1798,Article 2
ID1798,Article 9
ID1798,Article 9
ID1798,Article 9
ID1798,Article 9
ID1798,Article 4
ID1798,Article 4
ID1798,Article 1
ID1798,Article 1
ID1798,Article 4
ID1798,Article 3
ID1798,Article 4
ID1798,Article 10
ID1798,Article 5
ID1798,Article 7
ID1798,Article 7
ID1798,Article 17
ID1799,Article 1
ID1799,Article 12
ID1799,Article 4
ID1800,Article 1
ID1800,Article 15
ID1801,Article 3
ID1801,Article 9
ID1801,Article 10
ID1801,Article 11
ID1801,Article 6
ID1802,Article 2
ID1802,Article 8
ID1802,Article 10
ID1802,Article 12
ID1803,Article 4
ID1803,Article 1
ID1803,Article 14
ID1804,Article 6
ID1805,Article 5
ID1806,Article 2
ID1806,Article 2
ID1806,Article 9
ID1806,Article 4
ID1806,Article 1
ID1806,Article 14
ID1806,Article 14
ID1806,Article 10
ID1806,Article 10
ID1806,Article 9
ID1806,Article 6
ID1807,Article 10
ID1808,Article 1
ID1808,Article 1
ID1808,Article 10
ID1808,Article 5
ID1808,Article 11
ID1809,Article 2
ID1809,Article 2
ID1809,Article 14
ID1809,Article 1
ID1810,Article 4
ID1811,Article 6
ID1812,Article 9
ID1813,Article 2
ID1813,Article 2
ID1813,Article 9
ID1813,Article 10
ID1813,Article 7
ID1814,Article 6
ID1814,Article 9
ID1814,Article 14
ID1814,Article 16
ID1814,Article 14
ID1815,Article 9
ID1815,Article 9
ID1815,Article 4
ID1815,Article 1
ID1815,Article 1
ID1815,Article 14
ID1815,Article 8
ID1815,Article 18
ID1815,Article 18
ID1815,Article 7
ID1815,Article 6
ID1816,Article 9
ID1816,Article 1
ID1816,Article 6
ID1816,Article 10
ID1816,Article 7
ID1817,Article 2
ID1817,Article 10
ID1817,Article 5
ID1818,Article 10
ID1818,Article 7
ID1819,Article 1
ID1820,Article 15
ID1821,Article 1
ID1821,Article 14
ID1821,Article 6
ID1822,Article 4
ID1822,Article 8
ID1822,Article 10
ID1823,Article 2
ID1823,Article 1
ID1823,Article 1
ID1823,Article 4
ID1823,Article 2
ID1823,Article 8
ID1823,Article 3
ID1823,Article 4
ID1823,Article 10
ID1823,Article 6
ID1824,Article 6
ID1824,Article 4
ID1824,Article 1
ID1824,Article 1
ID1824,Article 1
ID1824,Article 14
ID1824,Article 14
ID1824,Article 8
ID1824,Article 10
ID1824,Article 10
ID1824,Article 7
ID1824,Article 13
ID1825,Article 9
ID1825,Article 1
ID1825,Article 1
ID1825,Article 14
ID1825,Article 10
ID1825,Article 10
ID1825,Article 10
ID1825,Article 13
ID1826,Article 4
ID1826,Article 1
ID1826,Article 2
ID1827,Article 2
ID1827,Article 9
ID1827,Article 9
ID1827,Article 1
ID1827,Article 1
ID1827,Article 1
ID1827,Article 2
ID1827,Article 14
ID1827,Article 16
ID1827,Article 9
ID1827,Article 5
ID1827,Article 11
ID1827,Article 12
ID1827,Article 12
ID1827,Article 7
ID1827,Article 7
ID1827,Article 6
ID1828,Article 2
ID1829,Article 9
ID1829,Article 7
ID1830,Article 1
ID1831,Article 1
ID1831,Article 1
ID1831,Article 14
ID1831,Article 14
ID1831,Article 6
ID1832,Article 2
ID1832,Article 9
ID1832,Article 1
ID1832,Article 4
ID1832,Article 3
ID1832,Article 8
ID1832,Article 10
ID1833,Article 6
ID1833,Article 2
ID1833,Article 1
ID1833,Article 1
ID1833,Article 4
ID1833,Article 3
ID1833,Article 14
ID1833,Article 12
ID1834,Article 10
ID1834,Article 5
ID1835,Article 1
ID1835,Article 16
ID1835,Article 11
ID1836,Article 1
ID1836,Article 1
ID1836,Article 1
ID1836,Article 3
ID1836,Article 10
ID1836,Article 5
ID1836,Article 5
ID1836,Article 12
ID1836,Article 17
ID1837,Article 9
ID1837,Article 4
ID1837,Article 4
ID1837,Article 8
ID1837,Article 10
ID1837,Article 12
ID1838,Article 9
ID1838,Article 10
ID1839,Article 4
ID1839,Article 1
ID1839,Article 4
ID1839,Article 14
ID1839,Article 7
ID1839,Article 7
ID1839,Article 7
ID1840,Article 9
ID1840,Article 4
ID1840,Article 6
ID1840,Article 9
ID1840,Article 17
ID1841,Article 4
ID1841,Article 4
ID1841,Article 1
ID1841,Article 3
ID1841,Article 5
ID1841,Article 17
ID1842,Article 9
ID1842,Article 9
ID1842,Article 4
ID1842,Article 4
ID1842,Article 10
ID1842,Article 9
ID1842,Article 11
ID1843,Article 4
ID1843,Article 14
ID1843,Article 10
ID1843,Article 5
ID1843,Article 6
ID1844,Article 9
ID1844,Article 14
ID1844,Article 10
ID1844,Article 5
ID1844,Article 6
ID1845,Article 5
ID1845,Article 6
ID1846,Article 4
ID1846,Article 4
ID1846,Article 1
ID1846,Article 1
ID1846,Article 1
ID1846,Article 2
ID1846,Article 10
ID1846,Article 7
ID1847,Article 9
ID1847,Article 9
ID1847,Article 1
ID1847,Article 1
ID1847,Article 1
ID1847,Article 3
ID1848,Article 1
ID1849,Article 4
ID1850,Article 2
ID1850,Article 1
ID1850,Article 1
ID1851,Article 9
ID1851,Article 1
ID1851,Article 1
ID1851,Article 10
ID1852,Article 5
ID1852,Article 6
ID1853,Article 9
ID1853,Article 1
ID1853,Article 1
ID1853,Article 14
ID1854,Article 2
ID1854,Article 9
ID1854,Article 4
ID1854,Article 1
ID1854,Article 1
ID1854,Article 2
ID1854,Article 16
ID1854,Article 8
ID1854,Article 15
ID1854,Article 14
ID1854,Article 12
ID1855,Article 9
ID1855,Article 7
ID1856,Article 14
ID1857,Article 2
ID1857,Article 2
ID1857,Article 1
ID1857,Article 1
ID1857,Article 1
ID1857,Article 4
ID1857,Article 4
ID1857,Article 18
ID1857,Article 13
ID1858,Article 10
ID1859,Article 4
ID1860,Article 4
ID1860,Article 5
ID1861,Article 2
ID1861,Article 1
ID1861,Article 14
ID1861,Article 5
ID1861,Article 6
ID1862,Article 1
ID1862,Article 5
ID1863,Article 3
ID1863,Article 5
ID1863,Article 7
ID1864,Article 2
ID1864,Article 9
ID1864,Article 9
ID1864,Article 4
ID1864,Article 4
ID1864,Article 1
ID1864,Article 1
ID1864,Article 4
ID1864,Article 18
ID1864,Article 6
ID1865,Article 2
ID1865,Article 2
ID1865,Article 1
ID1865,Article 8
ID1865,Article 6
ID1866,Article 14
ID1866,Article 9
ID1867,Article 9
ID1867,Article 14
ID1868,Article 2
ID1868,Article 9
ID1868,Article 1
ID1868,Article 1
ID1868,Article 1
ID1868,Article 1
ID1868,Article 14
ID1868,Article 7
ID1868,Article 7
ID1869,Article 9
ID1869,Article 1
ID1869,Article 1
ID1869,Article 4
ID1869,Article 14
ID1869,Article 12
ID1869,Article 12
ID1869,Article 17
ID1870,Article 10
ID1871,Article 1
ID1871,Article 14
ID1872,Article 9
ID1873,Article 1
ID1874,Article 2
ID1874,Article 2
ID1874,Article 1
ID1874,Article 10
ID1874,Article 6
ID1875,Article 4
ID1875,Article 4
ID1875,Article 1
ID1875,Article 5
ID1875,Article 5
ID1875,Article 6
ID1876,Article 14
ID1876,Article 2
ID1877,Article 1
ID1877,Article 1
ID1877,Article 2
ID1877,Article 14
ID1878,Article 9
ID1878,Article 1
ID1878,Article 14
ID1878,Article 7
ID1878,Article 17
ID1879,Article 2
ID1879,Article 2
ID1879,Article 2
ID1879,Article 4
ID1879,Article 4
ID1879,Article 1
ID1879,Article 1
ID1879,Article 1
ID1879,Article 1
ID1879,Article 6
ID1880,Article 10
ID1881,Article 14
ID1881,Article 10
ID1881,Article 10
ID1882,Article 9
ID1882,Article 9
ID1882,Article 4
ID1882,Article 4
ID1882,Article 1
ID1882,Article 1
ID1882,Article 1
ID1882,Article 14
ID1882,Article 6
ID1883,Article 9
ID1883,Article 4
ID1883,Article 4
ID1883,Article 9
ID1883,Article 17
ID1884,Article 1
ID1884,Article 14
ID1884,Article 10
ID1884,Article 5
ID1884,Article 17
ID1885,Article 4
ID1885,Article 4
ID1885,Article 2
ID1885,Article 8
ID1885,Article 10
ID1885,Article 10
ID1885,Article 10
ID1885,Article 5
ID1885,Article 5
ID1885,Article 11
ID1885,Article 12
ID1886,Article 9
ID1886,Article 1
ID1886,Article 14
ID1886,Article 14
ID1886,Article 12
ID1887,Article 1
ID1887,Article 14
ID1887,Article 6
ID1888,Article 1
ID1888,Article 6
ID1889,Article 4
ID1889,Article 3
ID1889,Article 3
ID1889,Article 2
ID1889,Article 10
ID1890,Article 2
ID1890,Article 2
ID1890,Article 1
ID1890,Article 1
ID1890,Article 1
ID1890,Article 4
ID1890,Article 3
ID1890,Article 10
ID1890,Article 10
ID1890,Article 11
ID1890,Article 12
ID1890,Article 4
ID1891,Article 6
ID1891,Article 2
ID1892,Article 1
ID1892,Article 1
ID1892,Article 1
ID1892,Article 8
ID1892,Article 14
ID1892,Article 3
ID1892,Article 12
ID1893,Article 6
ID1893,Article 2
ID1893,Article 9
ID1893,Article 9
ID1893,Article 4
ID1893,Article 1
ID1893,Article 1
ID1893,Article 8
ID1893,Article 4
ID1893,Article 11
ID1893,Article 6
ID1894,Article 1
ID1894,Article 10
ID1895,Article 1
ID1896,Article 4
ID1896,Article 1
ID1896,Article 4
ID1896,Article 14
ID1896,Article 3
ID1896,Article 10
ID1896,Article 10
ID1896,Article 9
ID1896,Article 5
ID1896,Article 11
ID1896,Article 4
ID1897,Article 2
ID1897,Article 10
ID1897,Article 10
ID1898,Article 1
ID1898,Article 1
ID1898,Article 14
ID1898,Article 14
ID1898,Article 3
ID1898,Article 1
ID1899,Article 1
ID1899,Article 1
ID1899,Article 1
ID1899,Article 1
ID1899,Article 1
ID1899,Article 1
ID1899,Article 1
ID1899,Article 4
ID1899,Article 7
ID1900,Article 10
ID1901,Article 1
ID1902,Article 9
ID1903,Article 4
ID1903,Article 9
ID1903,Article 1
ID1903,Article 14
ID1903,Article 10
ID1904,Article 1
ID1904,Article 1
ID1904,Article 17
ID1905,Article 2
ID1905,Article 9
ID1905,Article 1
ID1905,Article 14
ID1905,Article 1
ID1906,Article 2
ID1906,Article 2
ID1906,Article 2
ID1906,Article 9
ID1906,Article 9
ID1906,Article 9
ID1906,Article 4
ID1906,Article 4
ID1906,Article 4
ID1906,Article 4
ID1906,Article 1
ID1906,Article 1
ID1906,Article 1
ID1906,Article 1
ID1906,Article 1
ID1906,Article 1
ID1906,Article 4
ID1906,Article 14
ID1906,Article 14
ID1906,Article 14
ID1906,Article 1
ID1907,Article 1
ID1907,Article 1
ID1907,Article 4
ID1908,Article 5
ID1909,Article 7
ID1910,Article 12
ID1911,Article 1
ID1912,Article 10
ID1913,Article 2
ID1913,Article 2
ID1913,Article 9
ID1913,Article 9
ID1913,Article 4
ID1913,Article 4
ID1913,Article 1
ID1913,Article 1
ID1913,Article 1
ID1913,Article 1
ID1913,Article 4
ID1913,Article 14
ID1913,Article 14
ID1913,Article 4
ID1913,Article 18
ID1913,Article 9
ID1914,Article 9
ID1914,Article 9
ID1914,Article 4
ID1914,Article 4
ID1914,Article 4
ID1914,Article 1
ID1914,Article 1
ID1914,Article 10
ID1914,Article 5
ID1915,Article 2
ID1915,Article 9
ID1915,Article 1
ID1915,Article 1
ID1915,Article 1
ID1915,Article 1
ID1915,Article 7
ID1916,Article 9
ID1916,Article 1
ID1916,Article 1
ID1916,Article 14
ID1916,Article 14
ID1916,Article 11
ID1916,Article 10
ID1916,Article 10
ID1916,Article 10
ID1916,Article 5
ID1916,Article 5
ID1916,Article 5
ID1916,Article 11
ID1916,Article 12
ID1917,Article 10
ID1917,Article 5
ID1917,Article 12
ID1918,Article 9
ID1918,Article 9
ID1918,Article 4
ID1918,Article 4
ID1918,Article 1
ID1918,Article 1
ID1919,Article 1
ID1919,Article 1
ID1919,Article 1
ID1919,Article 4
ID1919,Article 1
ID1919,Article 3
ID1919,Article 16
ID1919,Article 2
ID1919,Article 10
ID1919,Article 6
ID1920,Article 2
ID1920,Article 1
ID1920,Article 1
ID1920,Article 1
ID1921,Article 2
ID1921,Article 2
ID1921,Article 4
ID1921,Article 4
ID1921,Article 1
ID1921,Article 1
ID1921,Article 1
ID1921,Article 16
ID1921,Article 14
ID1921,Article 12
ID1921,Article 12
ID1921,Article 7
ID1922,Article 2
ID1922,Article 2
ID1922,Article 9
ID1922,Article 9
ID1922,Article 4
ID1922,Article 1
ID1922,Article 1
ID1922,Article 1
ID1922,Article 1
ID1922,Article 1
ID1922,Article 4
ID1922,Article 14
ID1922,Article 10
ID1922,Article 14
ID1922,Article 12
ID1923,Article 9
ID1923,Article 9
ID1923,Article 4
ID1923,Article 4
ID1924,Article 2
ID1924,Article 4
ID1924,Article 1
ID1924,Article 2
ID1924,Article 14
ID1924,Article 7
ID1925,Article 1
ID1926,Article 1
ID1927,Article 2
ID1927,Article 2
ID1927,Article 1
ID1927,Article 14
ID1927,Article 16
ID1927,Article 1
ID1927,Article 10
ID1927,Article 5
ID1927,Article 7
ID1927,Article 6
ID1928,Article 10
ID1928,Article 14
ID1928,Article 14
ID1928,Article 6
ID1929,Article 4
ID1929,Article 10
ID1929,Article 10
ID1929,Article 5
ID1929,Article 12
ID1929,Article 13
ID1929,Article 7
ID1929,Article 6
ID1930,Article 5
ID1931,Article 1
ID1931,Article 14
ID1931,Article 14
ID1931,Article 5
ID1931,Article 7
ID1932,Article 4
ID1932,Article 1
ID1932,Article 17
ID1933,Article 2
ID1933,Article 2
ID1933,Article 2
ID1933,Article 2
ID1933,Article 9
ID1933,Article 9
ID1933,Article 9
ID1933,Article 4
ID1933,Article 1
ID1933,Article 1
ID1933,Article 1
ID1933,Article 3
ID1933,Article 2
ID1933,Article 1
ID1933,Article 2
ID1933,Article 14
ID1933,Article 10
ID1933,Article 10
ID1933,Article 7
ID1934,Article 2
ID1934,Article 1
ID1934,Article 1
ID1934,Article 14
ID1934,Article 11
ID1934,Article 6
ID1935,Article 10
ID1935,Article 5
ID1936,Article 2
ID1936,Article 9
ID1936,Article 1
ID1936,Article 14
ID1936,Article 10
ID1936,Article 14
ID1936,Article 11
ID1936,Article 12
ID1937,Article 2
ID1937,Article 9
ID1937,Article 1
ID1937,Article 14
ID1937,Article 16
ID1937,Article 4
ID1937,Article 10
ID1938,Article 4
ID1938,Article 10
ID1939,Article 1
ID1939,Article 5
ID1940,Article 4
ID1941,Article 2
ID1941,Article 4
ID1941,Article 1
ID1942,Article 9
ID1942,Article 9
ID1942,Article 1
ID1942,Article 1
ID1942,Article 1
ID1942,Article 4
ID1942,Article 3
ID1942,Article 14
ID1942,Article 10
ID1942,Article 10
ID1942,Article 5
ID1942,Article 7
ID1943,Article 2
ID1943,Article 4
ID1943,Article 14
ID1943,Article 10
ID1943,Article 5
ID1944,Article 9
ID1944,Article 9
ID1944,Article 4
ID1944,Article 1
ID1944,Article 1
ID1944,Article 10
ID1944,Article 2
ID1944,Article 14
ID1944,Article 8
ID1944,Article 10
ID1945,Article 2
ID1945,Article 7
ID1946,Article 4
ID1946,Article 1
ID1946,Article 14
ID1946,Article 3
ID1946,Article 11
ID1946,Article 11
ID1946,Article 12
ID1946,Article 7
ID1947,Article 1
ID1947,Article 13
ID1948,Article 1
ID1948,Article 1
ID1949,Article 4
ID1949,Article 4
ID1949,Article 1
ID1949,Article 10
ID1949,Article 5
ID1950,Article 2
ID1950,Article 9
ID1950,Article 1
ID1950,Article 1
ID1950,Article 2
ID1951,Article 4
ID1952,Article 2
ID1952,Article 1
ID1952,Article 1
ID1952,Article 14
ID1952,Article 18
ID1952,Article 5
ID1953,Article 4
ID1953,Article 1
ID1953,Article 1
ID1954,Article 14
ID1954,Article 14
ID1954,Article 10
ID1955,Article 5
ID1955,Article 12
ID1956,Article 8
ID1956,Article 10
ID1956,Article 12
ID1956,Article 4
ID1957,Article 2
ID1957,Article 17
ID1958,Article 4
ID1958,Article 3
ID1959,Article 10
ID1959,Article 12
ID1960,Article 2
ID1961,Article 1
ID1961,Article 8
ID1961,Article 7
ID1961,Article 15
ID1962,Article 1
ID1962,Article 11
ID1962,Article 3
ID1962,Article 10
ID1962,Article 6
ID1963,Article 1
ID1963,Article 1
ID1963,Article 14
ID1963,Article 14
ID1963,Article 4
ID1963,Article 9
ID1963,Article 14
ID1964,Article 2
ID1965,Article 2
ID1965,Article 9
ID1965,Article 1
ID1965,Article 14
ID1965,Article 7
ID1965,Article 6
ID1966,Article 9
ID1966,Article 9
ID1966,Article 4
ID1966,Article 1
ID1966,Article 1
ID1966,Article 1
ID1966,Article 2
ID1966,Article 8
ID1966,Article 9
ID1966,Article 7
ID1966,Article 7
ID1967,Article 5
ID1968,Article 1
ID1968,Article 1
ID1969,Article 1
ID1969,Article 10
ID1969,Article 9
ID1970,Article 1
ID1970,Article 6
ID1971,Article 7
ID1972,Article 3
ID1972,Article 10
ID1972,Article 6
ID1973,Article 14
ID1973,Article 10
ID1974,Article 4
ID1974,Article 14
ID1975,Article 1
ID1975,Article 10
ID1975,Article 9
ID1976,Article 4
ID1977,Article 9
ID1977,Article 9
ID1977,Article 1
ID1977,Article 8
ID1977,Article 18
ID1977,Article 10
ID1978,Article 14
ID1978,Article 10
ID1978,Article 5
ID1979,Article 9
ID1979,Article 4
ID1979,Article 8
ID1979,Article 10
ID1979,Article 5
ID1980,Article 10
ID1980,Article 11
ID1981,Article 1
ID1981,Article 10
ID1981,Article 5
ID1981,Article 11
ID1982,Article 17
ID1983,Article 2
ID1983,Article 9
ID1983,Article 4
ID1983,Article 4
ID1983,Article 10
ID1983,Article 10
ID1984,Article 5
ID1985,Article 18
ID1985,Article 12
ID1985,Article 12
ID1986,Article 1
ID1987,Article 6
ID1988,Article 9
ID1988,Article 4
ID1988,Article 1
ID1989,Article 1
ID1989,Article 17
ID1990,Article 4
ID1990,Article 2
ID1991,Article 2
ID1991,Article 9
ID1991,Article 4
ID1991,Article 1
ID1991,Article 1
ID1991,Article 3
ID1991,Article 4
ID1991,Article 10
ID1991,Article 7
ID1992,Article 2
ID1992,Article 2
ID1992,Article 2
ID1992,Article 9
ID1992,Article 9
ID1992,Article 1
ID1992,Article 10
ID1992,Article 9
ID1992,Article 7
ID1992,Article 7
ID1993,Article 10
ID1994,Article 1
ID1994,Article 10
ID1995,Article 9
ID1995,Article 4
ID1995,Article 1
ID1995,Article 1
ID1995,Article 1
ID1995,Article 1
ID1995,Article 1
ID1995,Article 14
ID1995,Article 9
ID1995,Article 9
ID1996,Article 5
ID1996,Article 6
ID1997,Article 2
ID1997,Article 9
ID1997,Article 1
ID1997,Article 1
ID1997,Article 1
ID1997,Article 9
ID1997,Article 12
ID1998,Article 1
ID1998,Article 10
ID1998,Article 12
ID1999,Article 1
ID1999,Article 1
ID1999,Article 11
ID2000,Article 2
ID2000,Article 1
ID2000,Article 10
ID2001,Article 14
ID2001,Article 8
ID2001,Article 5
ID2002,Article 4
ID2002,Article 2
ID2002,Article 10
ID2003,Article 4
ID2003,Article 14
ID2004,Article 4
ID2004,Article 4
ID2004,Article 10
ID2004,Article 6
ID2005,Article 4
ID2005,Article 1
ID2005,Article 1
ID2005,Article 1
ID2005,Article 1
ID2005,Article 8
ID2005,Article 18
ID2005,Article 9
ID2005,Article 6
ID2006,Article 14
ID2006,Article 11
ID2007,Article 4
ID2007,Article 14
ID2007,Article 10
ID2008,Article 4
ID2008,Article 4
ID2008,Article 14
ID2008,Article 12
ID2009,Article 9
ID2009,Article 9
ID2009,Article 1
ID2009,Article 2
ID2009,Article 14
ID2009,Article 10
ID2009,Article 11
ID2010,Article 14
ID2011,Article 9
ID2011,Article 9
ID2011,Article 4
ID2011,Article 4
ID2011,Article 1
ID2011,Article 1
ID2011,Article 4
ID2011,Article 4
ID2011,Article 4
ID2011,Article 10
ID2011,Article 10
ID2011,Article 10
ID2011,Article 5
ID2011,Article 7
ID2011,Article 13
ID2011,Article 6
ID2012,Article 1
ID2013,Article 12
ID2013,Article 17
ID2014,Article 9
ID2014,Article 4
ID2014,Article 3
ID2014,Article 16
ID2014,Article 5
ID2014,Article 11
ID2015,Article 4
ID2015,Article 1
ID2015,Article 9
ID2015,Article 6
ID2016,Article 2
ID2016,Article 2
ID2016,Article 2
ID2016,Article 9
ID2016,Article 4
ID2016,Article 4
ID2016,Article 1
ID2016,Article 1
ID2016,Article 8
ID2016,Article 1
ID2016,Article 3
ID2016,Article 8
ID2016,Article 10
ID2016,Article 10
ID2016,Article 10
ID2016,Article 7
ID2017,Article 4
ID2017,Article 3
ID2017,Article 14
ID2017,Article 11
ID2017,Article 7
ID2018,Article 2
ID2018,Article 2
ID2018,Article 9
ID2018,Article 9
ID2018,Article 4
ID2018,Article 1
ID2018,Article 1
ID2018,Article 4
ID2018,Article 3
ID2018,Article 14
ID2018,Article 14
ID2018,Article 3
ID2018,Article 8
ID2018,Article 3
ID2018,Article 10
ID2018,Article 5
ID2018,Article 11
ID2019,Article 9
ID2019,Article 8
ID2019,Article 10
ID2019,Article 6
ID2020,Article 9
ID2020,Article 9
ID2020,Article 1
ID2020,Article 2
ID2020,Article 14
ID2020,Article 10
ID2020,Article 12
ID2021,Article 2
ID2021,Article 4
ID2021,Article 1
ID2022,Article 1
ID2022,Article 1
ID2022,Article 1
ID2022,Article 4
ID2022,Article 4
ID2022,Article 18
ID2022,Article 10
ID2022,Article 14
ID2022,Article 12
ID2022,Article 12
ID2022,Article 15
ID2023,Article 8
ID2023,Article 10
ID2023,Article 9
ID2024,Article 9
ID2024,Article 14
ID2024,Article 3
ID2024,Article 9
ID2024,Article 5
ID2024,Article 11
ID2024,Article 11
